filename	scene_label
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6178-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6179-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6180-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6181-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6182-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6183-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6184-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6185-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6186-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6187-a.wav	metro_station
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6188-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6189-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6190-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6191-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6192-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6193-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6194-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6195-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6196-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6197-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6198-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6199-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6200-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6201-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6202-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6203-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6204-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6205-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6206-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6207-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6208-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6209-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6210-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6211-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6212-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6213-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6214-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6215-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6216-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6217-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6218-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6219-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6220-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6221-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6222-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6223-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6224-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6225-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6226-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6227-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6228-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6229-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6230-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6231-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6232-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6233-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6234-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6235-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-london-205-6236-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6237-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6238-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6239-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6240-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6241-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6242-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6243-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6244-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6245-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6246-a.wav	metro_station
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6247-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6248-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6249-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6250-a.wav	metro_station
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6251-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6252-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6253-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6254-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6255-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6256-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6257-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6258-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6259-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6260-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6261-a.wav	metro_station
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6262-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6263-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6264-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6265-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6266-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6267-a.wav	public_square
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6268-a.wav	shopping_mall
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6269-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6270-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6271-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6272-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6273-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6274-a.wav	street_pedestrian
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6275-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6276-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6277-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6278-a.wav	metro_station
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6279-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6280-a.wav	airport
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6281-a.wav	bus
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-paris-206-6282-a.wav	metro_station
/worktmp2/heittolt/repositories/private/notebooks/ICASSP2019_tutorial/data/datasets/TUT-urban-acoustic-scenes-2018-development/audio/airport-stockholm-207-6283-a.wav	airport
